osmid,y,x,street_count,highway,ref,railway,geometry,gtfs_stop_count,degree_centrality
1955498,5336385.432032731,690427.3438262731,4,traffic_signals,,,POINT (690427.3438262731 5336385.432032731),0,0.0002850017812611329
246879854,5336375.006259087,690406.279185482,3,,,,POINT (690406.279185482 5336375.006259087),0,0.00021375133594584968
1972874111,5336520.495378715,690452.534739927,4,traffic_signals,,,POINT (690452.534739927 5336520.495378715),0,0.0002850017812611329
1955500,5336517.155342843,691031.6504127085,3,,,,POINT (691031.6504127085 5336517.155342843),0,0.00021375133594584968
922831072,5336444.251174016,691223.1459952778,4,,,,POINT (691223.1459952778 5336444.251174016),0,0.0002850017812611329
20835174,5336532.8274171185,690992.8896329629,3,,,,POINT (690992.8896329629 5336532.8274171185),0,0.00021375133594584968
13725374560,5336437.716109194,690999.3804723037,4,,,,POINT (690999.3804723037 5336437.716109194),2,0.0002850017812611329
1955505,5336813.953811793,691006.6565268941,3,,,,POINT (691006.6565268941 5336813.953811793),1,0.00021375133594584968
25576121,5336714.5299189165,691055.8902584102,1,,,,POINT (691055.8902584102 5336714.5299189165),0,7.125044531528322e-05
27161285,5336910.6735801315,691017.6655919992,4,,,,POINT (691017.6655919992 5336910.6735801315),0,0.0002850017812611329
7983327,5336665.639967373,691415.3345662941,4,,,,POINT (691415.3345662941 5336665.639967373),0,0.0002850017812611329
1955508,5336813.641352583,691369.5299482137,4,,,,POINT (691369.5299482137 5336813.641352583),0,0.0002850017812611329
25576122,5336888.840670547,691176.9621631904,4,,,,POINT (691176.9621631904 5336888.840670547),0,0.0002850017812611329
1955510,5337195.641846332,690862.6852718994,4,,,,POINT (690862.6852718994 5337195.641846332),0,0.0002850017812611329
27735979,5337124.276496288,690847.2771154275,3,,,,POINT (690847.2771154275 5337124.276496288),0,0.00021375133594584968
27479864,5337175.692602473,690952.2782438812,3,,,,POINT (690952.2782438812 5337175.692602473),0,0.00021375133594584968
27487403,5337218.777317024,690742.1760294971,4,,,,POINT (690742.1760294971 5337218.777317024),0,0.0002850017812611329
21457583,5337302.441321711,690875.3537147861,3,,,,POINT (690875.3537147861 5337302.441321711),0,0.00021375133594584968
1955511,5337239.775584993,690593.2066459103,4,,,,POINT (690593.2066459103 5337239.775584993),0,0.0002850017812611329
27733774,5337238.5708294315,690602.1200018299,4,,,,POINT (690602.1200018299 5337238.5708294315),2,0.0002850017812611329
27733776,5337212.100921696,690591.412520328,3,,,,POINT (690591.412520328 5337212.100921696),0,0.00021375133594584968
13725371826,5337257.768972115,690478.4840104978,4,,,,POINT (690478.4840104978 5337257.768972115),1,0.0002850017812611329
1955512,5337153.79051925,691045.6518497351,4,traffic_signals,,,POINT (691045.6518497351 5337153.79051925),1,0.0002850017812611329
8867266359,5337295.292580616,691033.0163137764,3,,,,POINT (691033.0163137764 5337295.292580616),0,0.00021375133594584968
21090904,5337004.848884202,691034.7667262943,4,,,,POINT (691034.7667262943 5337004.848884202),0,0.0002850017812611329
25576819,5337118.951159416,691148.0346467862,3,,,,POINT (691148.0346467862 5337118.951159416),0,0.00021375133594584968
1955530,5337173.043545806,690964.5675837969,3,,,,POINT (690964.5675837969 5337173.043545806),0,0.00021375133594584968
1955514,5337080.175550974,691253.0964813118,4,traffic_signals,,,POINT (691253.0964813118 5337080.175550974),0,0.0002850017812611329
7983331,5336976.07523438,691212.0626818135,4,,,,POINT (691212.0626818135 5336976.07523438),0,0.0002850017812611329
25576814,5337197.02720603,691298.131067036,4,,,,POINT (691298.131067036 5337197.02720603),0,0.0002850017812611329
1669909112,5336906.408387635,691562.0947120978,3,,,,POINT (691562.0947120978 5336906.408387635),0,0.00021375133594584968
1078797514,5337236.957951936,691508.0638489965,3,,,,POINT (691508.0638489965 5337236.957951936),0,0.00021375133594584968
1955522,5337329.094799437,691484.1929415679,6,,,,POINT (691484.1929415679 5337329.094799437),1,0.00042750267189169936
1680006268,5337312.509418582,691471.6845121244,3,,,,POINT (691471.6845121244 5337312.509418582),1,0.00021375133594584968
21543939,5337339.209790883,691403.191776755,3,,,,POINT (691403.191776755 5337339.209790883),1,0.00021375133594584968
28092163,5337416.794963634,691474.3465854404,3,,,,POINT (691474.3465854404 5337416.794963634),0,0.00021375133594584968
1955524,5337343.649029483,691348.3676529205,4,,,,POINT (691348.3676529205 5337343.649029483),0,0.0002850017812611329
27740917,5337398.637080622,691317.8752418581,3,,,,POINT (691317.8752418581 5337398.637080622),0,0.00021375133594584968
25576817,5337350.2072313465,691238.4922517821,3,,,,POINT (691238.4922517821 5337350.2072313465),0,0.00021375133594584968
1955527,5337327.9069869425,690969.5464504666,3,,,,POINT (690969.5464504666 5337327.9069869425),0,0.00021375133594584968
27735976,5337348.9902061885,690896.9270052945,3,,,,POINT (690896.9270052945 5337348.9902061885),0,0.00021375133594584968
21090905,5337314.865222265,691026.4143924451,3,,,,POINT (691026.4143924451 5337314.865222265),0,0.00021375133594584968
1955529,5337386.530283504,690862.6375218712,4,traffic_signals,,,POINT (690862.6375218712 5337386.530283504),0,0.0002850017812611329
27487400,5337368.761540718,690745.9911438065,4,,,,POINT (690745.9911438065 5337368.761540718),0,0.0002850017812611329
1562831797,5337391.085827147,690891.4342276428,3,,,,POINT (690891.4342276428 5337391.085827147),0,0.00021375133594584968
18578408,5337345.1002170425,690869.4030859187,3,,,,POINT (690869.4030859187 5337345.1002170425),0,0.00021375133594584968
28092174,5337458.000704655,690852.538891327,3,,,,POINT (690852.538891327 5337458.000704655),0,0.00021375133594584968
246879849,5336362.901985319,690424.0069915268,3,,,,POINT (690424.0069915268 5336362.901985319),0,0.00021375133594584968
13888123,5336043.132864715,690621.4209068897,4,traffic_signals,,,POINT (690621.4209068897 5336043.132864715),0,0.0002850017812611329
28092478,5336816.830073634,690806.6227652999,3,,,,POINT (690806.6227652999 5336816.830073634),1,0.00021375133594584968
8748896852,5336568.035669387,690990.0530617762,3,,,,POINT (690990.0530617762 5336568.035669387),0,0.00021375133594584968
1955540,5337374.053160563,690502.0310918682,4,,,,POINT (690502.0310918682 5337374.053160563),0,0.0002850017812611329
1955541,5337358.048705752,690611.65321288,4,,,,POINT (690611.65321288 5337358.048705752),2,0.0002850017812611329
27733777,5337387.4186129365,690504.7938094646,4,,,,POINT (690504.7938094646 5337387.4186129365),0,0.0002850017812611329
27733773,5337355.550212082,690623.1404362987,4,,,,POINT (690623.1404362987 5337355.550212082),0,0.0002850017812611329
1852212455,5336309.758577224,689603.0665344491,3,,,,POINT (689603.0665344491 5336309.758577224),0,0.00021375133594584968
1866318703,5336233.003866849,689571.617753751,4,,,,POINT (689571.617753751 5336233.003866849),0,0.0002850017812611329
1955551,5336208.220088957,690156.3509085744,2,,,,POINT (690156.3509085744 5336208.220088957),0,0.00014250089063056644
27590690,5336288.607377577,689994.120889269,4,crossing,,,POINT (689994.120889269 5336288.607377577),0,0.0002850017812611329
20834529,5336183.527164942,690207.0554846831,3,,,,POINT (690207.0554846831 5336183.527164942),0,0.00021375133594584968
1955554,5337770.649687542,690676.424859274,4,traffic_signals,,,POINT (690676.424859274 5337770.649687542),0,0.0002850017812611329
21042664,5337764.2833045535,690691.3600887081,4,traffic_signals,,,POINT (690691.3600887081 5337764.2833045535),0,0.0002850017812611329
16527635,5337651.5210123025,690656.6927939607,4,,,,POINT (690656.6927939607 5337651.5210123025),1,0.0002850017812611329
1955556,5337751.578332141,690818.3721940842,4,,,,POINT (690818.3721940842 5337751.578332141),0,0.0002850017812611329
27487412,5337642.919617602,690827.6577269563,4,traffic_signals,,,POINT (690827.6577269563 5337642.919617602),0,0.0002850017812611329
38165729,5337968.28469978,690828.4776442918,3,,,,POINT (690828.4776442918 5337968.28469978),0,0.00021375133594584968
38220229,5337742.647926322,690940.3910549482,3,,,,POINT (690940.3910549482 5337742.647926322),0,0.00021375133594584968
1955559,5338141.785491097,690693.5357224123,4,,,,POINT (690693.5357224123 5338141.785491097),0,0.0002850017812611329
16527630,5337973.933631738,690690.749656392,3,,,,POINT (690690.749656392 5337973.933631738),0,0.00021375133594584968
21036248,5338141.244362869,690710.6572980743,5,,,,POINT (690710.6572980743 5338141.244362869),2,0.0003562522265764161
1955561,5338133.214038571,690842.0228628461,3,,,,POINT (690842.0228628461 5338133.214038571),0,0.00021375133594584968
4611877354,5338134.4357269695,690829.2995112538,3,,,,POINT (690829.2995112538 5338134.4357269695),0,0.00021375133594584968
264363580,5338078.242590977,690837.4358108682,3,,,,POINT (690837.4358108682 5338078.242590977),0,0.00021375133594584968
38162316,5338108.70056017,691106.571901442,3,,,,POINT (691106.571901442 5338108.70056017),1,0.00021375133594584968
1955571,5337747.000573854,691902.3101954357,3,,,,POINT (691902.3101954357 5337747.000573854),0,0.00021375133594584968
28092168,5337742.072829151,691800.2772398219,4,,,,POINT (691800.2772398219 5337742.072829151),0,0.0002850017812611329
27744793,5337727.968066464,691991.5415658555,4,,,,POINT (691991.5415658555 5337727.968066464),0,0.0002850017812611329
259667717,5337803.417147327,691906.1543600454,3,,,,POINT (691906.1543600454 5337803.417147327),0,0.00021375133594584968
1955573,5338094.354763815,691917.6998205113,4,,,,POINT (691917.6998205113 5338094.354763815),0,0.0002850017812611329
13883759,5338005.750437462,691922.1497429078,4,,,,POINT (691922.1497429078 5338005.750437462),0,0.0002850017812611329
54794644,5338214.0590707995,691902.7156407494,3,,,,POINT (691902.7156407494 5338214.0590707995),0,0.00021375133594584968
36717019,5338099.49145977,692020.910434184,3,,,,POINT (692020.910434184 5338099.49145977),0,0.00021375133594584968
27006682,5338085.547154436,691761.0899120341,3,,,,POINT (691761.0899120341 5338085.547154436),0,0.00021375133594584968
1955574,5338436.006793294,691341.8503247818,4,,,,POINT (691341.8503247818 5338436.006793294),0,0.0002850017812611329
1680435559,5338428.445052641,691329.3471647782,4,,,,POINT (691329.3471647782 5338428.445052641),0,0.0002850017812611329
52609992,5338686.410694038,691309.2541508307,3,,,,POINT (691309.2541508307 5338686.410694038),0,0.00021375133594584968
1955575,5338476.406596219,691885.233116141,3,,,,POINT (691885.233116141 5338476.406596219),0,0.00021375133594584968
36716928,5338405.946838687,691892.9286122608,3,,,,POINT (691892.9286122608 5338405.946838687),0,0.00021375133594584968
60124647,5338456.827473265,691819.3918835537,3,,,,POINT (691819.3918835537 5338456.827473265),0,0.00021375133594584968
630795300,5338523.3196468055,692017.5022145573,4,,,,POINT (692017.5022145573 5338523.3196468055),0,0.0002850017812611329
1955583,5338129.960688123,692278.7977249206,4,,,,POINT (692278.7977249206 5338129.960688123),0,0.0002850017812611329
21092018,5338132.443405992,692296.6964319826,4,,,,POINT (692296.6964319826 5338132.443405992),3,0.0002850017812611329
36717040,5338037.226703522,692287.4934074119,3,,,,POINT (692287.4934074119 5338037.226703522),2,0.00021375133594584968
36717026,5338112.107402808,692148.290009265,3,,,,POINT (692148.290009265 5338112.107402808),0,0.00021375133594584968
1955585,5337789.939833339,692310.791625818,4,,,,POINT (692310.791625818 5337789.939833339),0,0.0002850017812611329
6578727,5337689.177722283,692312.0315974238,3,,,,POINT (692312.0315974238 5337689.177722283),1,0.00021375133594584968
21092022,5337787.761974042,692324.7618230435,4,,,,POINT (692324.7618230435 5337787.761974042),0,0.0002850017812611329
1955586,5337430.306259903,692315.7562183987,3,,,,POINT (692315.7562183987 5337430.306259903),0,0.00021375133594584968
27194225,5337422.088589871,692391.2609971022,3,,,,POINT (692391.2609971022 5337422.088589871),0,0.00021375133594584968
21092020,5337519.944433454,692322.5207932491,4,,,,POINT (692322.5207932491 5337519.944433454),3,0.0002850017812611329
1955603,5338061.741209174,692598.7724138657,4,,,,POINT (692598.7724138657 5338061.741209174),2,0.0002850017812611329
20461391,5338160.300526814,692663.5311555505,3,,,,POINT (692663.5311555505 5338160.300526814),1,0.00021375133594584968
21495321,5338067.027549002,692590.890599086,4,,,,POINT (692590.890599086 5338067.027549002),0,0.0002850017812611329
45358777,5337989.330351972,692702.0316653829,4,,,,POINT (692702.0316653829 5337989.330351972),0,0.0002850017812611329
1955611,5338734.850677925,690406.0447088187,3,,,,POINT (690406.0447088187 5338734.850677925),0,0.00021375133594584968
248514103,5338613.00351472,690490.9723958751,3,,,,POINT (690490.9723958751 5338613.00351472),0,0.00021375133594584968
49773897,5338781.629458704,690504.966290362,3,,,,POINT (690504.966290362 5338781.629458704),0,0.00021375133594584968
1955612,5339393.525411768,690593.8690161961,3,,,,POINT (690593.8690161961 5339393.525411768),2,0.00021375133594584968
1955617,5339224.060800311,690653.4444686391,4,,,,POINT (690653.4444686391 5339224.060800311),0,0.0002850017812611329
1955618,5339644.795363943,690523.7991555547,3,,,,POINT (690523.7991555547 5339644.795363943),0,0.00021375133594584968
1955613,5339407.000195877,690703.8904020791,4,,,,POINT (690703.8904020791 5339407.000195877),0,0.0002850017812611329
251984161,5339576.916623038,690721.5066752083,1,,,,POINT (690721.5066752083 5339576.916623038),0,7.125044531528322e-05
1955615,5339273.979544961,690735.2994256414,4,,,,POINT (690735.2994256414 5339273.979544961),0,0.0002850017812611329
4947639562,5339290.617895488,690848.6849941161,4,traffic_signals,,,POINT (690848.6849941161 5339290.617895488),0,0.0002850017812611329
975757283,5339123.19862342,690771.6114557091,1,,,,POINT (690771.6114557091 5339123.19862342),0,7.125044531528322e-05
21315486,5339065.16545232,690706.9922027894,3,,,,POINT (690706.9922027894 5339065.16545232),0,0.00021375133594584968
1955631,5339665.898422636,690798.9701640769,4,,,,POINT (690798.9701640769 5339665.898422636),2,0.0002850017812611329
1955619,5339743.969801047,690519.359457554,3,,,,POINT (690519.359457554 5339743.969801047),0,0.00021375133594584968
33838496,5339753.550008746,690614.3995089273,3,,,,POINT (690614.3995089273 5339753.550008746),0,0.00021375133594584968
1955624,5339874.680367955,690501.3898805983,3,,,,POINT (690501.3898805983 5339874.680367955),2,0.00021375133594584968
33829100,5339939.937218864,690291.5733040569,4,,,,POINT (690291.5733040569 5339939.937218864),0,0.0002850017812611329
36242864,5339955.241994236,690481.6414190867,3,,,,POINT (690481.6414190867 5339955.241994236),0,0.00021375133594584968
1955625,5340208.8060785765,690255.7396850365,3,,,,POINT (690255.7396850365 5340208.8060785765),0,0.00021375133594584968
33829101,5340029.46996829,690281.9305722608,3,,,,POINT (690281.9305722608 5340029.46996829),0,0.00021375133594584968
21315484,5340238.059450287,690438.0497590355,4,,,,POINT (690438.0497590355 5340238.059450287),3,0.0002850017812611329
1955628,5340171.169932832,690742.3874110631,4,,,,POINT (690742.3874110631 5340171.169932832),0,0.0002850017812611329
1955635,5340218.026350629,690983.1612638959,3,,,,POINT (690983.1612638959 5340218.026350629),0,0.00021375133594584968
13658890,5340284.553419434,690726.3162285596,4,,,,POINT (690726.3162285596 5340284.553419434),1,0.0002850017812611329
1955629,5340005.208709001,690757.2542539585,3,,,,POINT (690757.2542539585 5340005.208709001),1,0.00021375133594584968
3455972270,5339998.000991541,690758.3134837758,3,,,,POINT (690758.3134837758 5339998.000991541),0,0.00021375133594584968
33838495,5339769.752984735,690786.7500434426,3,,,,POINT (690786.7500434426 5339769.752984735),0,0.00021375133594584968
36245894,5339549.483098308,690813.8722846762,3,,,,POINT (690813.8722846762 5339549.483098308),0,0.00021375133594584968
33637510,5339690.811179208,690924.8470375385,3,,,,POINT (690924.8470375385 5339690.811179208),0,0.00021375133594584968
1955634,5340006.124777944,691232.3674558229,4,,,,POINT (691232.3674558229 5340006.124777944),0,0.0002850017812611329
243060946,5340100.380764881,691224.9102909709,3,,,,POINT (691224.9102909709 5340100.380764881),0,0.00021375133594584968
33838004,5339902.863729014,691241.0340532055,3,,,,POINT (691241.0340532055 5339902.863729014),0,0.00021375133594584968
33639729,5340000.537956833,691009.9371780617,3,,,,POINT (691009.9371780617 5340000.537956833),0,0.00021375133594584968
737158143,5340003.449539073,691391.2881224193,3,,,,POINT (691391.2881224193 5340003.449539073),2,0.00021375133594584968
1955636,5340315.830832145,690975.6787642108,3,,,,POINT (690975.6787642108 5340315.830832145),0,0.00021375133594584968
13665168,5340335.257686486,691206.4049717458,4,,,,POINT (691206.4049717458 5340335.257686486),2,0.0002850017812611329
1955689,5339994.138209178,691620.565981015,4,,,,POINT (691620.565981015 5339994.138209178),2,0.0002850017812611329
33391556,5340141.161060505,691640.817555301,4,,,,POINT (691640.817555301 5340141.161060505),0,0.0002850017812611329
33639004,5340006.99063254,691983.982342125,4,,,,POINT (691983.982342125 5340006.99063254),0,0.0002850017812611329
737158139,5340000.308921804,691471.5122484645,4,,,,POINT (691471.5122484645 5340000.308921804),0,0.0002850017812611329
1955697,5340301.728521058,692078.0261800205,3,,,,POINT (692078.0261800205 5340301.728521058),1,0.00021375133594584968
946790705,5340282.936525702,692079.3577426109,3,,,,POINT (692079.3577426109 5340282.936525702),0,0.00021375133594584968
33639001,5340297.818089584,691987.8938795212,3,,,,POINT (691987.8938795212 5340297.818089584),0,0.00021375133594584968
1955700,5340016.437810914,692103.1072610678,4,,,,POINT (692103.1072610678 5340016.437810914),2,0.0002850017812611329
19369312,5340018.526274103,692114.5846834513,4,,,,POINT (692114.5846834513 5340018.526274103),2,0.0002850017812611329
1955701,5339730.208065833,692130.6989185382,4,,,,POINT (692130.6989185382 5339730.208065833),1,0.0002850017812611329
1903769493,5339731.531224175,692142.2473142826,4,,,,POINT (692142.2473142826 5339731.531224175),1,0.0002850017812611329
33637162,5339728.741960704,692041.4649895588,3,,,,POINT (692041.4649895588 5339728.741960704),0,0.00021375133594584968
34705524,5339554.815271029,692147.9475562675,3,,,,POINT (692147.9475562675 5339554.815271029),0,0.00021375133594584968
1955723,5339524.023544471,693564.8900804549,4,,,,POINT (693564.8900804549 5339524.023544471),0,0.0002850017812611329
21495327,5339530.75040528,693555.5613388334,4,,,,POINT (693555.5613388334 5339530.75040528),2,0.0002850017812611329
54795844,5339656.280175653,693652.0901188866,4,,,,POINT (693652.0901188866 5339656.280175653),0,0.0002850017812611329
1717957768,5339472.716867516,693635.7076350584,3,,,,POINT (693635.7076350584 5339472.716867516),0,0.00021375133594584968
1955725,5339356.701064501,693795.4528305519,3,,,,POINT (693795.4528305519 5339356.701064501),0,0.00021375133594584968
1717957766,5339414.759730433,693715.123746288,3,,,,POINT (693715.123746288 5339414.759730433),0,0.00021375133594584968
1955726,5339505.562190656,693893.1450237692,3,,,,POINT (693893.1450237692 5339505.562190656),0,0.00021375133594584968
54795869,5339299.686453275,693874.3863269315,3,,,,POINT (693874.3863269315 5339299.686453275),0,0.00021375133594584968
54795896,5339506.970395067,693899.5563516755,3,,,,POINT (693899.5563516755 5339506.970395067),0,0.00021375133594584968
1717957778,5339556.939871227,693808.1173363356,3,,,,POINT (693808.1173363356 5339556.939871227),0,0.00021375133594584968
1955731,5340176.603970422,690058.8695142587,4,,,,POINT (690058.8695142587 5340176.603970422),1,0.0002850017812611329
36242698,5340004.317075413,690087.2748419918,3,,,,POINT (690087.2748419918 5340004.317075413),0,0.00021375133594584968
1955736,5341201.826188559,691135.8067917859,3,,,,POINT (691135.8067917859 5341201.826188559),2,0.00021375133594584968
82732000,5341275.412663069,691130.4266737057,3,,,,POINT (691130.4266737057 5341275.412663069),2,0.00021375133594584968
262608020,5341196.1979418965,691338.4295642679,1,turning_circle,,,POINT (691338.4295642679 5341196.1979418965),0,7.125044531528322e-05
26940616,5341013.924793863,691152.3498456567,3,,,,POINT (691152.3498456567 5341013.924793863),2,0.00021375133594584968
1955749,5341672.848302599,691561.7408259643,3,,,,POINT (691561.7408259643 5341672.848302599),0,0.00021375133594584968
17197192,5341690.485919257,691783.1149344667,3,,,,POINT (691783.1149344667 5341690.485919257),0,0.00021375133594584968
17197197,5341529.325314233,691570.8576396722,4,,,,POINT (691570.8576396722 5341529.325314233),0,0.0002850017812611329
255857440,5341669.008409634,691469.1959031511,3,,,,POINT (691469.1959031511 5341669.008409634),0,0.00021375133594584968
1955750,5341865.2002852885,692089.7331007627,4,,,,POINT (692089.7331007627 5341865.2002852885),1,0.0002850017812611329
21225720,5341869.644138278,692102.756419097,4,,,,POINT (692102.756419097 5341869.644138278),2,0.0002850017812611329
52092550,5342238.746146831,691658.6525900939,3,,,,POINT (691658.6525900939 5342238.746146831),0,0.00021375133594584968
317904602,5341679.754808238,692071.7855661451,3,,,,POINT (692071.7855661451 5341679.754808238),0,0.00021375133594584968
1955754,5342139.847873797,693076.2935915721,3,,,,POINT (693076.2935915721 5342139.847873797),0,0.00021375133594584968
52152468,5342052.847951531,693053.204292711,3,,,,POINT (693053.204292711 5342052.847951531),0,0.00021375133594584968
38925656,5342159.879781602,693001.1033950504,3,,,,POINT (693001.1033950504 5342159.879781602),0,0.00021375133594584968
1955755,5342194.250051426,693133.6504252235,3,,,,POINT (693133.6504252235 5342194.250051426),0,0.00021375133594584968
27485430,5342049.133979097,693414.0515967915,3,,,,POINT (693414.0515967915 5342049.133979097),2,0.00021375133594584968
38416454,5342419.276949703,693138.0902104658,4,,,,POINT (693138.0902104658 5342419.276949703),2,0.0002850017812611329
1955758,5342396.802889985,692140.5679993343,4,,,,POINT (692140.5679993343 5342396.802889985),1,0.0002850017812611329
21225722,5342395.5004138,692152.772068197,3,,,,POINT (692152.772068197 5342395.5004138),1,0.00021375133594584968
52092528,5342055.569668602,692107.8552898295,4,,,,POINT (692107.8552898295 5342055.569668602),0,0.0002850017812611329
54781785,5342400.971413554,692071.3860160293,3,,,,POINT (692071.3860160293 5342400.971413554),0,0.00021375133594584968
1955763,5342356.87889843,691755.8337459078,3,,,,POINT (691755.8337459078 5342356.87889843),0,0.00021375133594584968
1990931468,5342438.51935607,691769.9430612833,3,,,,POINT (691769.9430612833 5342438.51935607),0,0.00021375133594584968
1637882608,5342272.510268372,691750.9265927029,3,,,,POINT (691750.9265927029 5342272.510268372),0,0.00021375133594584968
54781835,5342336.17827087,692065.6312844104,3,,,,POINT (692065.6312844104 5342336.17827087),0,0.00021375133594584968
1955766,5342322.340667059,691481.7709991434,2,,,,POINT (691481.7709991434 5342322.340667059),0,0.00014250089063056644
32843145,5342324.7228577,691432.7303636866,3,,,,POINT (691432.7303636866 5342324.7228577),0,0.00021375133594584968
1955769,5341905.193455518,690639.6102683073,1,turning_circle,,,POINT (690639.6102683073 5341905.193455518),0,7.125044531528322e-05
253091723,5341896.277378282,690805.9446008761,3,,,,POINT (690805.9446008761 5341896.277378282),0,0.00021375133594584968
1955771,5342454.799297333,689722.2205864581,4,,,,POINT (689722.2205864581 5342454.799297333),0,0.0002850017812611329
32837854,5342362.631855309,689720.9047740218,3,,,,POINT (689720.9047740218 5342362.631855309),0,0.00021375133594584968
32693607,5342460.000896776,689611.2727622604,3,,,,POINT (689611.2727622604 5342460.000896776),0,0.00021375133594584968
1955813,5342463.343303978,689900.4557548197,4,,,,POINT (689900.4557548197 5342463.343303978),0,0.0002850017812611329
32837834,5342553.740353192,689902.3926414745,3,,,,POINT (689902.3926414745 5342553.740353192),0,0.00021375133594584968
1955773,5342620.753749505,690035.4166481899,3,,,,POINT (690035.4166481899 5342620.753749505),0,0.00021375133594584968
100792569,5342580.093184635,690040.5861217752,3,,,,POINT (690040.5861217752 5342580.093184635),0,0.00021375133594584968
32837718,5342627.320420386,690109.6262410595,3,,,,POINT (690109.6262410595 5342627.320420386),0,0.00021375133594584968
32693608,5342616.8007120835,689897.3115363334,4,traffic_signals,,,POINT (689897.3115363334 5342616.8007120835),2,0.0002850017812611329
1955775,5343056.280973059,689888.9597070427,3,,,,POINT (689888.9597070427 5343056.280973059),0,0.00021375133594584968
1955777,5343045.8411687,689665.4447575397,3,,,,POINT (689665.4447575397 5343045.8411687),0,0.00021375133594584968
1955780,5343162.164651321,689893.8751728679,4,,,,POINT (689893.8751728679 5343162.164651321),6,0.0002850017812611329
32837619,5342979.293131704,689890.1020386115,3,,,,POINT (689890.1020386115 5342979.293131704),0,0.00021375133594584968
32837615,5342967.656288292,689665.0473518529,4,,,,POINT (689665.0473518529 5342967.656288292),0,0.0002850017812611329
1955778,5343098.393008255,689663.8759881202,3,,,,POINT (689663.8759881202 5343098.393008255),0,0.00021375133594584968
373396051,5343096.76427493,689643.6664362543,3,,,,POINT (689643.6664362543 5343096.76427493),0,0.00021375133594584968
373396033,5343120.963843425,689665.0961411591,3,,,,POINT (689665.0961411591 5343120.963843425),0,0.00021375133594584968
1955779,5343197.913651038,689681.2171250874,4,crossing,,,POINT (689681.2171250874 5343197.913651038),0,0.0002850017812611329
1717714357,5343206.182058122,689683.2771127279,1,,,,POINT (689683.2771127279 5343206.182058122),0,7.125044531528322e-05
32628900,5343300.366292252,689222.3966399209,3,,,,POINT (689222.3966399209 5343300.366292252),0,0.00021375133594584968
3837815460,5343307.082703518,689886.8796376328,3,,,,POINT (689886.8796376328 5343307.082703518),0,0.00021375133594584968
27139996,5343133.85987069,690103.3214528341,4,,,,POINT (690103.3214528341 5343133.85987069),0,0.0002850017812611329
1955781,5343127.365705545,690341.9886980117,4,,,,POINT (690341.9886980117 5343127.365705545),1,0.0002850017812611329
334645333,5343044.930958651,690354.9568735055,3,,,,POINT (690354.9568735055 5343044.930958651),1,0.00021375133594584968
18578415,5343130.610637766,690370.2125857666,3,,,,POINT (690370.2125857666 5343130.610637766),1,0.00021375133594584968
1955787,5342684.44859249,690428.4360225187,4,,,,POINT (690428.4360225187 5342684.44859249),0,0.0002850017812611329
26955046,5342682.497362775,690415.9774894989,4,,,,POINT (690415.9774894989 5342682.497362775),1,0.0002850017812611329
27140985,5342936.2705980595,690395.5570543366,3,,,,POINT (690395.5570543366 5342936.2705980595),0,0.00021375133594584968
26951225,5342700.487000285,690578.5487554283,4,,,,POINT (690578.5487554283 5342700.487000285),0,0.0002850017812611329
1955788,5342980.505320223,691548.1116583457,3,,,,POINT (691548.1116583457 5342980.505320223),0,0.00021375133594584968
26904796,5342909.075635341,691275.2264663216,4,,,,POINT (691275.2264663216 5342909.075635341),2,0.0002850017812611329
59899824,5342948.531416735,691906.7401876082,3,,,,POINT (691906.7401876082 5342948.531416735),2,0.00021375133594584968
1955789,5342922.772173476,692191.5860587973,4,,,,POINT (692191.5860587973 5342922.772173476),1,0.00021375133594584968
21225723,5342922.80262202,692205.6999998542,3,,,,POINT (692205.6999998542 5342922.80262202),1,0.00014250089063056644
59899437,5342927.482230149,692120.0123025845,3,,,,POINT (692120.0123025845 5342927.482230149),1,0.00021375133594584968
1955808,5342150.210249973,689619.0536908603,4,,,,POINT (689619.0536908603 5342150.210249973),2,0.0002850017812611329
32693664,5342125.463270608,689608.9280700259,2,,,,POINT (689608.9280700259 5342125.463270608),0,0.00014250089063056644
1955810,5342145.251113274,689719.2299990675,4,,,,POINT (689719.2299990675 5342145.251113274),0,0.0002850017812611329
1955814,5342611.894546082,689472.9865739455,4,traffic_signals,,,POINT (689472.9865739455 5342611.894546082),0,0.0002850017812611329
32837935,5342254.572990067,689721.1583815957,3,,,,POINT (689721.1583815957 5342254.572990067),0,0.00021375133594584968
1955812,5342167.919480487,689919.7113560747,3,,,,POINT (689919.7113560747 5342167.919480487),0,0.00021375133594584968
41316971,5342060.578605747,689722.4765328215,3,,,,POINT (689722.4765328215 5342060.578605747),0,0.00021375133594584968
32837857,5342281.080687812,689914.6360022171,3,,,,POINT (689914.6360022171 5342281.080687812),0,0.00021375133594584968
32693659,5342179.951957128,689993.7299926633,3,,,,POINT (689993.7299926633 5342179.951957128),0,0.00021375133594584968
32837747,5342378.245779171,689904.30691955,4,,,,POINT (689904.30691955 5342378.245779171),0,0.0002850017812611329
32837724,5342472.56818392,690053.8729930656,4,,,,POINT (690053.8729930656 5342472.56818392),0,0.0002850017812611329
29929713,5342603.41335968,689634.9751036712,4,traffic_signals,,,POINT (689634.9751036712 5342603.41335968),3,0.0002850017812611329
32629008,5342664.673891816,689025.8031829142,3,,,,POINT (689025.8031829142 5342664.673891816),2,0.00021375133594584968
